"wikidata_uri","label","birth_year","gender"
http://www.wikidata.org/entity/Q112443625,Henning Best,1975,male
http://www.wikidata.org/entity/Q112443753,Karl-Michael Brunner,1958,male
http://www.wikidata.org/entity/Q112443798,Andreas Heinrich,1970,male
http://www.wikidata.org/entity/Q112443934,Günther Ehgartner,1966,male
http://www.wikidata.org/entity/Q112444278,Ludmila Boková,1956,female
http://www.wikidata.org/entity/Q112444285,Regina Schovancová,1968,female
http://www.wikidata.org/entity/Q112444409,David Louis Brown,1945,male
http://www.wikidata.org/entity/Q112444413,,1963,male
http://www.wikidata.org/entity/Q112444463,Richard Pieper,1945,male
http://www.wikidata.org/entity/Q112444481,Philip Richard D. Corrigan,1942,male
http://www.wikidata.org/entity/Q112444525,Irmgard Eisenbach-Stangl,1948,female
http://www.wikidata.org/entity/Q112444527,Wolfgang Stangl,1949,male
http://www.wikidata.org/entity/Q112444528,Wolfgang Stuppert,1982,male
http://www.wikidata.org/entity/Q112444566,John Aloysius Coleman,1937,male
http://www.wikidata.org/entity/Q112444627,Judith Burnett,1963,female
http://www.wikidata.org/entity/Q112444653,Michael Haralambos,1942,male
http://www.wikidata.org/entity/Q112444714,Andrew Walker,1961,male
http://www.wikidata.org/entity/Q112444811,Leonard R. Sayles,1926,male
http://www.wikidata.org/entity/Q112444819,Sarah Hillcoat-Nallétamby,1957,female
http://www.wikidata.org/entity/Q112444833,Yudhishthir Raj Isar,1948,male
http://www.wikidata.org/entity/Q112444844,Adrian L. James,1947,male
http://www.wikidata.org/entity/Q112444985,Erik Snel,1957,male
http://www.wikidata.org/entity/Q112444989,Mathijs van Leeuwen,1973,male
http://www.wikidata.org/entity/Q112445001,,1934,male
http://www.wikidata.org/entity/Q112445293,Jozef Matulník,1951,male
http://www.wikidata.org/entity/Q112445452,Maria Rovisco,1972,female
http://www.wikidata.org/entity/Q112445491,Marco Antonio Arantes,1946,male
http://www.wikidata.org/entity/Q112445500,Karin Gilland Lutz,1972,female
http://www.wikidata.org/entity/Q112445523,Kevin Wehr,1972,male
http://www.wikidata.org/entity/Q112445630,,1982,female
http://www.wikidata.org/entity/Q112445655,John Clarke,1950,male
http://www.wikidata.org/entity/Q112445659,Sedi Hirano,1938,male
http://www.wikidata.org/entity/Q112445689,,1975,male
http://www.wikidata.org/entity/Q112445715,Gudrun Quenzel,1971,female
http://www.wikidata.org/entity/Q112445746,Andrew Walker,1945,male
http://www.wikidata.org/entity/Q112445747,J. Patrick Williams,1970,male
http://www.wikidata.org/entity/Q112446032,Danavir Goswami,1949,male
http://www.wikidata.org/entity/Q112446228,Katarína Fuchsová,1966,female
http://www.wikidata.org/entity/Q112446279,Marina Ottaway,1943,female
http://www.wikidata.org/entity/Q112446370,,1970,female
http://www.wikidata.org/entity/Q112446515,Evelyne Maaß,1952,female
http://www.wikidata.org/entity/Q112446628,Hartmut Schweitzer,1940,male
http://www.wikidata.org/entity/Q112446699,Tom de Ridder,1948,male
http://www.wikidata.org/entity/Q112446849,Miloš Říha,1984,male
http://www.wikidata.org/entity/Q112447166,Katrin Großmann,1972,female
http://www.wikidata.org/entity/Q112447178,Kulbhushan Warikoo,1951,male
http://www.wikidata.org/entity/Q112447208,Floyd J. Fowler,1939,male
http://www.wikidata.org/entity/Q112447258,Józef Styk,1942,male
http://www.wikidata.org/entity/Q112447326,Albert F. Reiterer,1948,male
http://www.wikidata.org/entity/Q112447484,David Allen Fraser,1943,male
http://www.wikidata.org/entity/Q112447614,Barrie Houlihan,1950,male
http://www.wikidata.org/entity/Q112447702,Daniel Charles Brook,1967,male
http://www.wikidata.org/entity/Q112447727,Richard Hofrichter,1945,male
http://www.wikidata.org/entity/Q112447855,Jacqueline S. Ismael,1942,female
http://www.wikidata.org/entity/Q112448002,Anna Vári,1947,female
http://www.wikidata.org/entity/Q112448011,Michał Kozłowski,1974,male
http://www.wikidata.org/entity/Q112448175,,1959,female
http://www.wikidata.org/entity/Q112448185,Thomas Mann,1968,male
http://www.wikidata.org/entity/Q112448197,Franz Kromka,1944,male
http://www.wikidata.org/entity/Q112448256,Lisa Fikejsová,1972,female
http://www.wikidata.org/entity/Q112448466,Hildegard Mogge-Grotjahn,1953,female
http://www.wikidata.org/entity/Q112448592,Carole B. Cox,1944,female
http://www.wikidata.org/entity/Q112448639,Bob Edwards,1958,male
http://www.wikidata.org/entity/Q112448755,Monica Greco,1966,female
http://www.wikidata.org/entity/Q112448821,Magdaléna Piscová,1949,female
http://www.wikidata.org/entity/Q112448895,Claudio Stroppa,1938,male
http://www.wikidata.org/entity/Q112448903,Hansjürgen Daheim,1929,male
http://www.wikidata.org/entity/Q112449062,,1978,female
http://www.wikidata.org/entity/Q112449160,Sharon Lockyer,1974,female
http://www.wikidata.org/entity/Q112449187,,1950,male
http://www.wikidata.org/entity/Q112449188,Kurt Markaritzer,1945,male
http://www.wikidata.org/entity/Q112449354,Vincent Alward Miller,1970,male
http://www.wikidata.org/entity/Q112449361,,1949,male
http://www.wikidata.org/entity/Q112449445,Michaela Heldesová,1984,female
http://www.wikidata.org/entity/Q112449602,Martina Maria Sam,1960,female
http://www.wikidata.org/entity/Q112449675,Gregor Betz,1983,male
http://www.wikidata.org/entity/Q112449762,,1979,female
http://www.wikidata.org/entity/Q112449765,,1978,female
http://www.wikidata.org/entity/Q112449771,Tina Gažovičová,1986,female
http://www.wikidata.org/entity/Q112449914,Claudia Globisch,1977,female
http://www.wikidata.org/entity/Q112450019,Rebeka Jadranka Anić,1960,female
http://www.wikidata.org/entity/Q112450106,Minglang Zhou,1954,male
http://www.wikidata.org/entity/Q112450131,Martin Bellermann,1943,male
http://www.wikidata.org/entity/Q112450199,Herlinde Maindok,1948,female
http://www.wikidata.org/entity/Q112450208,Adam Mrozowicki,1978,male
http://www.wikidata.org/entity/Q112450256,Walter Andritzky,1950,male
http://www.wikidata.org/entity/Q112450286,Slobodan Vukićević,1940,male
http://www.wikidata.org/entity/Q112450308,Asghar Schirazi,1937,male
http://www.wikidata.org/entity/Q112450367,Richard Alan Wright,1953,male
http://www.wikidata.org/entity/Q112450372,Irmtraud N. Gallhofer,1945,female
http://www.wikidata.org/entity/Q112450373,Jennifer L. Dunn,1957,female
http://www.wikidata.org/entity/Q112450387,Ljubinko Pušić,1952,male
http://www.wikidata.org/entity/Q112450454,Goran Ćeranić,1975,male
http://www.wikidata.org/entity/Q112450481,Elaine Chase,1962,female
http://www.wikidata.org/entity/Q112450482,Antonia Simon,1975,female
http://www.wikidata.org/entity/Q112450608,Herbert Willems,1956,male
http://www.wikidata.org/entity/Q112450656,Terry Tirrito,1945,female
http://www.wikidata.org/entity/Q112450784,Reinhold Weiß,1952,male
http://www.wikidata.org/entity/Q112450804,Christoph Beat Graber,1960,male
http://www.wikidata.org/entity/Q112450805,John Frank Cuber,1911,male
http://www.wikidata.org/entity/Q112450842,,1970,female
http://www.wikidata.org/entity/Q112451087,Meinhard Motzko,1955,male
http://www.wikidata.org/entity/Q112451088,Ute Pott,1965,female
http://www.wikidata.org/entity/Q112451099,Martin Brussig,1967,male
http://www.wikidata.org/entity/Q112451124,Krzysztof Czekaj,1958,male
http://www.wikidata.org/entity/Q112451184,Joseph Wronka,1948,male
http://www.wikidata.org/entity/Q112451207,Arlette Goldberg,1938,female
http://www.wikidata.org/entity/Q112451531,Gudrun Schwarz,1948,female
http://www.wikidata.org/entity/Q112451580,Henri Pascal,1943,male
http://www.wikidata.org/entity/Q112451583,,1958,male
http://www.wikidata.org/entity/Q112451647,Peter Zeugin,1949,male
http://www.wikidata.org/entity/Q112451712,Manfred Stanley,1932,male
http://www.wikidata.org/entity/Q112451715,Rubén Silié,1946,male
http://www.wikidata.org/entity/Q112451976,Manfred Rüsel,1960,male
http://www.wikidata.org/entity/Q112451999,Agnieszka Wiśniewska,1982,female
http://www.wikidata.org/entity/Q112452007,Brigitte E. Steingruber,1955,female
http://www.wikidata.org/entity/Q112452048,,1954,male
http://www.wikidata.org/entity/Q112452118,Werner Hübinger,1957,male
http://www.wikidata.org/entity/Q112452119,Udo Neumann,1961,male
http://www.wikidata.org/entity/Q112452190,Çağla Aykaç,1976,female
http://www.wikidata.org/entity/Q112452373,Günter Rath,1945,male
http://www.wikidata.org/entity/Q112452396,Petr Suchánek,1984,male
http://www.wikidata.org/entity/Q112452506,Mihai Albu,1973,male
http://www.wikidata.org/entity/Q112452671,Maksymilian Pacholski,1939,male
http://www.wikidata.org/entity/Q112452681,Roland Dincher,1953,male
http://www.wikidata.org/entity/Q112452688,Dominique Gros,1953,male
http://www.wikidata.org/entity/Q112452709,Bernard S. Phillips,1931,male
http://www.wikidata.org/entity/Q112452784,Yiorgos Apostolopoulos,1961,male
http://www.wikidata.org/entity/Q112452829,Ming-cheng Miriam Lo,1965,female
http://www.wikidata.org/entity/Q112452850,Katarzyna Leszczynska,1977,female
http://www.wikidata.org/entity/Q112452877,Jean-Anne Sutherland,1962,female
http://www.wikidata.org/entity/Q112452878,Kathryn Feltey,1954,female
http://www.wikidata.org/entity/Q112452891,Plamen Georgiev,1949,male
http://www.wikidata.org/entity/Q112452898,,1977,male
http://www.wikidata.org/entity/Q112453029,Aneta Baranowska,1979,female
http://www.wikidata.org/entity/Q112453127,Murray Gendell,1924,male
http://www.wikidata.org/entity/Q112453278,Jeannette Godau,1976,female
http://www.wikidata.org/entity/Q112453466,Miloslav Bahna,1975,male
http://www.wikidata.org/entity/Q112453501,Stefan Felder,1960,male
http://www.wikidata.org/entity/Q112453563,Renate Cogoy,1943,female
http://www.wikidata.org/entity/Q112453643,Helga Hackenberg,1959,female
http://www.wikidata.org/entity/Q112453788,Michael Parzer,1978,male
http://www.wikidata.org/entity/Q112453792,Ralf Baumgart,1960,male
http://www.wikidata.org/entity/Q112453807,Horst Geyer,1922,male
http://www.wikidata.org/entity/Q112453883,Belinda Robnett,1956,female
http://www.wikidata.org/entity/Q112453909,Bill J. Lee,1955,male
http://www.wikidata.org/entity/Q112454000,Andrea Brandl-Nebehay,1953,female
http://www.wikidata.org/entity/Q112454041,Jean-Michel Faure,1936,male
http://www.wikidata.org/entity/Q112454227,Ming Wang,1960,male
http://www.wikidata.org/entity/Q112454255,Ann Crabbé,1978,female
http://www.wikidata.org/entity/Q112454266,Pieter Leroy,1954,male
http://www.wikidata.org/entity/Q112454365,,1969,male
http://www.wikidata.org/entity/Q112454399,Michael Gebel,1979,male
http://www.wikidata.org/entity/Q112454400,Clemens Noelke,1980,male
http://www.wikidata.org/entity/Q112454559,Shoshana Magnet,1978,female
http://www.wikidata.org/entity/Q112454669,Karl-Heinz Boeßenecker,1947,male
http://www.wikidata.org/entity/Q112454726,Margaret Grieco,1950,female
http://www.wikidata.org/entity/Q112454781,Aslı Vatansever,1980,female
http://www.wikidata.org/entity/Q112454899,Friedrich Fehlinger,1949,male
http://www.wikidata.org/entity/Q112455128,Linda J. Nicholson,1947,female
http://www.wikidata.org/entity/Q112455173,Inga Tomić-Koludrović,1953,female
http://www.wikidata.org/entity/Q112455220,Sigurd Höllinger,1940,male
http://www.wikidata.org/entity/Q112455289,Hiroshi Narumi,1964,male
http://www.wikidata.org/entity/Q112455508,Tony Fitzpatrick,1966,male
http://www.wikidata.org/entity/Q112455549,Kathleen Manion,1973,female
http://www.wikidata.org/entity/Q112455744,Tino Bargel,1943,male
http://www.wikidata.org/entity/Q112455815,Vesna Miletić-Stepanović,1965,female
http://www.wikidata.org/entity/Q112455956,Ernst Miglbauer,1956,male
http://www.wikidata.org/entity/Q112456033,Eric Gable,1955,male
http://www.wikidata.org/entity/Q112456051,Zoran Radonjić,1980,male
http://www.wikidata.org/entity/Q112456165,Robert T. Wood,1972,male
http://www.wikidata.org/entity/Q112456168,Sarah L. Babb,1966,female
http://www.wikidata.org/entity/Q112456243,W. W. Zellner,1935,male
http://www.wikidata.org/entity/Q112456264,Sylke Nissen,1959,female
http://www.wikidata.org/entity/Q112456579,Ekkehard Sauermann,1929,male
http://www.wikidata.org/entity/Q112456617,Frank J. Lechner,1958,male
http://www.wikidata.org/entity/Q112456692,John Harold Smith,1927,male
http://www.wikidata.org/entity/Q112456745,Sarah Daynes,1971,female
http://www.wikidata.org/entity/Q112456802,N. Jayaram,1950,male
http://www.wikidata.org/entity/Q112456943,David D. Dill,1940,male
http://www.wikidata.org/entity/Q112457115,Eva Müllner,1959,female
http://www.wikidata.org/entity/Q112457117,Karl Koppensteiner,1953,male
http://www.wikidata.org/entity/Q112457182,Terry Lovell,1938,male
http://www.wikidata.org/entity/Q112457225,Marie-Charlotte Busch,1908,female
http://www.wikidata.org/entity/Q112457516,Csaba Dupcsik,1964,male
http://www.wikidata.org/entity/Q112457636,Peter Latham,1943,male
http://www.wikidata.org/entity/Q112457766,Stuart Isaacs,1966,male
http://www.wikidata.org/entity/Q112457785,Melvin L. Silberman,1942,male
http://www.wikidata.org/entity/Q112457790,Ingeborg Nödinger,1944,female
http://www.wikidata.org/entity/Q112457857,Ellen Margaret Thomas Gee,1950,female
http://www.wikidata.org/entity/Q112458135,Ian Grosvenor,1952,male
http://www.wikidata.org/entity/Q112458164,,1973,male
http://www.wikidata.org/entity/Q112458460,Veronica Dujon,1963,female
http://www.wikidata.org/entity/Q112458599,,1941,male
http://www.wikidata.org/entity/Q112458994,Rodney Smith,1961,male
http://www.wikidata.org/entity/Q112459046,M. Laura Velasco Ortiz,1958,female
http://www.wikidata.org/entity/Q112459480,László Ódor,1945,male
http://www.wikidata.org/entity/Q112459686,Elke Endert,1959,female
http://www.wikidata.org/entity/Q112459755,Hervé Drouard,1933,male
http://www.wikidata.org/entity/Q112460011,Willem Blok,1950,male
http://www.wikidata.org/entity/Q112460054,Helen Thomas,1947,female
http://www.wikidata.org/entity/Q112460200,Elin J. Waring,1959,female
http://www.wikidata.org/entity/Q112460310,Anthony M. Graziano,1932,male
http://www.wikidata.org/entity/Q112460354,Patricia Leavy,1975,female
http://www.wikidata.org/entity/Q112460356,Claire Holleran,1979,female
http://www.wikidata.org/entity/Q112460370,,1949,male
http://www.wikidata.org/entity/Q112460374,Pedro Reyes,1954,male
http://www.wikidata.org/entity/Q112460456,Sŭng-hun Yi,1966,male
http://www.wikidata.org/entity/Q112460460,,1938,male
http://www.wikidata.org/entity/Q112460763,David R. Schweitzer,1940,male
http://www.wikidata.org/entity/Q112460765,,1981,male
http://www.wikidata.org/entity/Q112460798,Thomas Feldhoff,1970,male
http://www.wikidata.org/entity/Q112461021,V. V. Baranova,1980,female
http://www.wikidata.org/entity/Q112461043,David Holmes,1962,male
http://www.wikidata.org/entity/Q112461519,Michael Windzio,1970,male
http://www.wikidata.org/entity/Q112461661,Donald Rasmussen,1916,male
http://www.wikidata.org/entity/Q112461754,Vjekoslav Afrić,1950,male
http://www.wikidata.org/entity/Q112461807,Tobias Scholz,1976,male
http://www.wikidata.org/entity/Q112461889,Rennie Pecqueux-Barboni,1947,male
http://www.wikidata.org/entity/Q112461937,Kevin White,1955,male
http://www.wikidata.org/entity/Q112462108,Maria González Menéndez,1969,female
http://www.wikidata.org/entity/Q112462212,Roland A. Höhne,1936,male
http://www.wikidata.org/entity/Q112462399,Helen Crowley,1948,female
http://www.wikidata.org/entity/Q112462410,Ljudmila Ivanovna Najdenova,1953,female
http://www.wikidata.org/entity/Q112462425,Deborah Ghate,1963,female
http://www.wikidata.org/entity/Q112462440,Rose Giallombardo,1925,female
http://www.wikidata.org/entity/Q112462633,,1901,male
http://www.wikidata.org/entity/Q112462636,Sŭng-wŏn Yi,1973,male
http://www.wikidata.org/entity/Q112462667,James D. Cockcroft,1935,male
http://www.wikidata.org/entity/Q112462806,Raymond M. Lee,1946,male
http://www.wikidata.org/entity/Q112462831,Robert Klobucký,1971,male
http://www.wikidata.org/entity/Q112462849,Petra Gümplová,1974,female
http://www.wikidata.org/entity/Q112463086,Peter Adler,1952,male
http://www.wikidata.org/entity/Q112463169,Peter Utting,1952,male
http://www.wikidata.org/entity/Q112463206,Stefanie Kron,1968,female
http://www.wikidata.org/entity/Q112463207,Sérgio Costa,1961,male
http://www.wikidata.org/entity/Q112463304,Jekaterina Borisovna Deminceva,1976,female
http://www.wikidata.org/entity/Q112463663,Thomas Harold Ferguson,1956,male
http://www.wikidata.org/entity/Q112463697,Nicu Gavriluță,1963,male
http://www.wikidata.org/entity/Q112463713,Natalija Leonidovna Krylova,1948,female
http://www.wikidata.org/entity/Q112463727,Kanhaiya Lal Sharma,1941,male
http://www.wikidata.org/entity/Q112463776,Gail Reekie,1952,female
http://www.wikidata.org/entity/Q112463824,Monica Budowski,1957,female
http://www.wikidata.org/entity/Q112463825,Michael Nollert,1960,male
http://www.wikidata.org/entity/Q112463827,Claudia Koch-Arzberger,1952,female
http://www.wikidata.org/entity/Q112463858,Charles Kadushin,1932,male
http://www.wikidata.org/entity/Q112463901,Philip W. Sutton,1959,male
http://www.wikidata.org/entity/Q112463982,Cherie Sutherland,1947,female
http://www.wikidata.org/entity/Q112463984,Peter William Musgrave,1925,male
http://www.wikidata.org/entity/Q112464147,Miklós Szántó,1916,male
http://www.wikidata.org/entity/Q112464338,Yuniya Kawamura,1963,female
http://www.wikidata.org/entity/Q112464345,John Peebles Dean,1914,male
http://www.wikidata.org/entity/Q112464738,Kálmán Gábor,1948,male
